id,codigo_cie10,nombre_actual,clase_actual,sigue_diagnostico,clase_recomendada,nombre_sugerido,justificacion,accion_recomendada,confianza,formularios_afectados,riesgo_formularios,obs_mappings
12444,X500,EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS EN VIVIENDA,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12443,X499,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCI (X499),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12442,X498,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCI (X498),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12441,X497,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCI (X497),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5751,X760,LESION AUTOINFLIGIDA INTENCIONALMENTE POR HUMO FUEGO Y LLAMAS EN VIVIENDA,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12440,X496,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCI (X496),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12439,X495,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCI (X495),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5750,X759,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN LUGAR NO ESPECIFICADO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12438,X469,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X469),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12437,X468,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X468),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12436,X467,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X467),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12435,X466,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X466),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12434,X465,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X465),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5749,X758,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN OTRO LUGAR ESPECIFICADO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12433,X464,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X464),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5748,X757,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN GRANJA,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12432,X463,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X463),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5747,X756,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN AREA INDUSTRIAL Y DE LA,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12431,X462,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X462),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12430,X461,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X461),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5746,X755,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN COMERCIO Y AREA DE SERV,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12429,X460,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALO (X460),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12428,X459,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN LUGAR NO ESPECIFICADO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12427,X458,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN OTRO LUGAR ESPECIFICADO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12426,X457,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN GRANJA,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12425,X456,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN AREA INDUSTRIAL Y DE LA CONST,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12424,X455,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN COMERCIO Y AREA DE SERVICIOS,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5745,X754,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN CALLES Y CARRETERAS,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12423,X454,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN CALLES Y CARRETERAS,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5744,X753,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN AREAS DE DEPORTE Y ATLE,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12422,X453,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN AREAS DE DEPORTE Y ATLETISMO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
5743,X752,LESION AUTOINFLIGIDA INTENCIONALMENTE POR MATERIAL EXPLOSIVO EN ESCUELAS OTRAS INSTITU,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
12421,X452,ENVENENAMIENTO ACCIDENTAL POR Y EXPOSICION AL ALCOHOL EN ESCUELAS OTRAS INSTITUCIONES,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
